,user_name,user_location,user_description,user_verified,date,text,hashtags,source,label
376,Anuj Shukla,Noida,"option Trader! DM for details और हाँ मुझे हिन्दू होने पर गर्व है !Working with a reputed Hindi News Channel
Rigi paid https://t.co/TFmvvDxdLK",FALSE,09-03-2022 13:01,"Picture for the day. Clear levels and work like charm . Join @ 999 per month 
 #Nifty #banknifty #Pfizer #Lupin #metropolis 
  #NiftyBank #nifty50 #indigo #sbin #airtel  #srf #indigo #BajajFinance #auropharma 
 #jublfood #ADANIENT #TataChem #Hindalco #cipla #Reliance #icicibank https://t.co/WwuFrqkYD1","['Nifty', 'banknifty', 'Pfizer', 'Lupin']",Twitter Web App,
377,Anuj Shukla,Noida,"option Trader! DM for details और हाँ मुझे हिन्दू होने पर गर्व है !Working with a reputed Hindi News Channel
Rigi paid https://t.co/TFmvvDxdLK",FALSE,09-03-2022 12:34,"Clearly said if day low held then 16450 coming.. 16418 today 
 #Nifty #banknifty #Pfizer #Lupin #metropolis 
  #NiftyBank #nifty50 #indigo #sbin #airtel  #srf #indigo #BajajFinance #auropharma 
 #jublfood #ADANIENT #TataChem #Hindalco #cipla #Reliance #icicibank https://t.co/tWXNr9lNaS","['Nifty', 'banknifty', 'Pfizer', 'Lupin', 'metropolis']",Twitter Web App,
378,Ashwin Nair,India,The biggest competition is myself.I am not looking to follow others or pull them down.I'm planning to test my own boundaries.,FALSE,09-03-2022 12:27,@Airtel_Presence @airtelindia Pathetic customer care they have such a useless customer care they don't even care to help #xtremefibre #Airtel Pay the amount and they'll not even provide invoice such a poor management they have,,Twitter for Android,
379,Prof (Dr) Jasim Mohammad,India,"राष्ट्र प्रथम l Professor । Author | Journalist l Chairman, Centre for Narendra Modi Studies (CNMS)| Ex Media Advisor, AMU & Group Editor, Sahara News Network",FALSE,09-03-2022 11:51,"@airtelindia in Delhi 
@PCITweets area very very very poor network.
#NetworkPresenceZero 

Flop Show by #Airtel 
@Airtel_Presence","['NetworkPresenceZero', 'Airtel']",Twitter for Android,
380,RST,"Mumbai, India",Never fear to express,FALSE,09-03-2022 11:49,"The most untrustworthy, unreliable, overrated Brand in India is #Airtel they always have No network, bad service, no proper communication &amp; of course no solution to your problem. Stay away from mental stress Stay away from @Airtel_Presence @airtelindia @TRAI",['Airtel'],Twitter for Android,
381,Amit Kumar Sinha ®,Hyderabad,"Indian by birth and heart ❤️

YouTube - https://t.co/pLFIgTSneG",FALSE,09-03-2022 11:33,"@airtelindia @Airtel_Presence am I the only one, or it's really that #Airtel sucks at customer care. I was wrongly charged a double amount, and all I am ending on are automated messages",['Airtel'],Twitter for Android,
382,Stock INFOMANIA,,"STOCK MARKET INFO 24*7...FOLLOW US FOR STOCK UPDATES , STOCK VIEWS

All Updates & Views On Stocks Are Only For Educational Purpose",FALSE,09-03-2022 11:32,"BHARTI AIRTEL

Bharti Airtel enters into an agreement to acquire 9.012% stake in Avaada CleanTN Project Pvt Ltd for Rs 7.9 cr

#bhartiairtel #Airtel #nse #Bse #StockMarketindia",,Twitter for Android,
383,CompleteIndian🇮🇳,,Trying to be complete Indian! Jai Hind,FALSE,09-03-2022 11:31,"Currently @airtelindia it the worst network. #internet issue, network strength issue, call connectivity issue in #NCR region.
#Airtel #Communication #Network",['internet'],Twitter for Android,
384,ET NOW,India,"Youtube: https://t.co/tFjnvDykzJ 
Facebook: https://t.co/GYhgJ1V9OX 
Instagram: https://t.co/FrkPrun1Ia",TRUE,09-03-2022 11:27,"#StocksInNews | Bharti Airtel enters into an agreement to acquire 9.012% stake in Avaada CleanTN Project Pvt Ltd for Rs 7.9 cr

@airtelindia @airtelnews #BhartiAirtel #Airtel https://t.co/dsodSDsHLF",['StocksInNews'],Twitter Web App,
385,T For Tony,,Being Aquarius♒,FALSE,09-03-2022 11:20,Twice in less than 3 months prepaid recharge has been increased and nobody bats an eye! Great business for #airtel,['airtel'],Twitter for Android,
386,Niteen,"Mumbai, India",,FALSE,09-03-2022 11:13,#Airtel really worst service your people don't know your on process how to recreate MNP number told me to visit 3different store still not help poor service,['Airtel'],Twitter for Android,
387,Bharat Vaishnav,"Borivali West, Mumbai",IT Professional and movie lover from Mumbai,FALSE,09-03-2022 10:53,"@Airtel_Presence I am using Airtel fiber broadband with 200 Mbps plan. Speed is good but latency is very high which is causing slowness. 
Can you please help in stabilizing the latency #airtelthanks #Airtel",,Twitter for Android,
388,SrikanthInks,"सिकंदराबाद, Hyderabad","Movie Fan, Humour, Finds peace in music🎵🎶😌 Spread Positivity. జంధ్యాల గారి అభిమాని, క్రికెట్ అంటే పిచ్చి.",FALSE,09-03-2022 10:50,@airtelindia you app is a crap of bugs. Though I recharged it is showcasing 27 days as validity period. And it is showcasing inactive still. And Im not understanding why the 28 days period started as a monthly recharge instead of no of days available in a month #Airtel https://t.co/XKZZGUCwf3,,Twitter for iPhone,
389,ａｋｓｈａｙ. π,"SOUTH CANARA, INDIA","BE GOOD ,DO GOOD || ENGINEER || AMCHIGELO || KUDLA/KODIAL|| Zillennial ||",FALSE,09-03-2022 10:42,"@DoT_India I called 
@Airtel_Presence and registered for full dnd a months ago.
 but the spam hasn't stopped. Needless to say, I've registered DND two-three times already. #airtel is the king of unsolicited commercial calls despite being on DND.

 @TRAI",,Twitter Web App,
390,Services Down,,Real-time status of your favorite services!,FALSE,09-03-2022 10:38,"🔔 #Airtel down?

🔗 Real-time status: https://t.co/aPf425A7v6

🔁 RETWEET if you are affected too.

#AirtelDown #AirtelOutage
(Possible problems since 2022-03-09 05:38:06)","['Airtel', 'AirtelDown']",ServicesDown,
391,jainendra kumar,"New Delhi, India",STUDENT,FALSE,09-03-2022 10:36,"#Airtel 
Worst network provider...while i recharge for whole year.",['Airtel'],Twitter for Android,
392,Angela Baite,,,FALSE,09-03-2022 10:34,@airtelindia hopeless staff at your whitefield vydehi showroom. Is it your protocol to give wrong information?? Because of the incapable staffs there I have to keep calling Customer care and run to the showroom. I am sick and tired. Shame on #Airtel,,Twitter for Android,
393,Pankaj K Kashyap,"Bihar, India","Very serious about Social justice || Politics & News || Always stand with Student, Farmers & Unemployeds.

#Politics #News  #bihar",FALSE,09-03-2022 10:30,"Watch these two image, How @Airtel_Presence @airtelindia cuts my Internet Data. I just used only 1.25gb and they Show 2Gb. Have you any answer #Airtel https://t.co/wAeSdDGNqG",,Twitter for Android,
394,Aswinkummar,Coimbatore ,"Emerging Entrepreneur
 insta I'd: aswin_kummar",FALSE,09-03-2022 10:13,"@Airtel_Presence  @airtelindia 
#Airtel is one of the worst network in Asian continent 
My sim now not working 😒",['Airtel'],Twitter for Android,
395,Rajesh Kumar Mishra⏺️,,Blogger,FALSE,09-03-2022 10:05,"@Airtel_Presence @airtelindia Didn't get any response till now...
#Airtel
#AirtelDown","['Airtel', 'AirtelDown']",Twitter for Android,
396,Samuel Kurian Ennackal,"Tiruvalla, India",Senior Accountant,FALSE,09-03-2022 09:49,I have purchased one Airtel sim costing Rs.100 system provider  says it will cost you only Rs.25/= who is the culprit who eats Rs.75/ in between #airtel,,Twitter for Android,
397,iqbal kassim,"Surat, India",,FALSE,09-03-2022 09:37,#Airtel when will you provide pan India tarrif in Andaman,['Airtel'],Twitter for Android,
398,iqbal kassim,"Surat, India",,FALSE,09-03-2022 09:36,Why #Airtel not officially launching there Broadband in #Andaman https://t.co/sB0tyARbQX,"['Airtel', 'Andaman']",Twitter for Android,
399,Rajeev,"Kolkata,India","Open Knowledge Enthusiast | Digital Nomad | Painter | Photographer | Human, all views expressed here are my own.",FALSE,09-03-2022 09:08,"Still no response 
#airtel #CustomerExperience #CustomerService #AirtelDown https://t.co/X4wFWAYtHI","['airtel', 'CustomerExperience', 'CustomerService', 'AirtelDown']",Twitter for iPhone,
400,Dahini Vallal,"Basel, Switzerland",Free spirited; Traveller; Perfectionist; Living the moment; Taken by @pranav222,FALSE,09-03-2022 09:07,"@Airtel_Presence facing network issue for almost 20+ days in postpaid. Even after raising repeated complaints, no effort was made from #airtel team to solve the issue.",,Twitter for Android,
401,N Kamath,"Mumbai, India",,FALSE,09-03-2022 09:05,#Airtel #Cheater #ScamAlert #Robber Cheaters are not even responding to the Scam. How much more will you rob me. You Robbed me of Refundable Deposit for DTH and now this too.,"['Airtel', 'Cheater', 'ScamAlert', 'Robber']",Twitter for Android,
402,Satyam Bajpay,,Lagi padi hai zindagi ki....😂😂,FALSE,09-03-2022 09:02,"Bad &amp; So Bad Service of #Airtel 
Not even able to download mail attachment in lakhimpur kheri.
My mistake that I switch jio to airtel..
#poornetwork
#AirtelDown 
#fakepromiceofairtel
#shameonyou
#airtelupeast",['Airtel'],Twitter for Android,
403,ABHISHEK GLASS INDS.,Khandra,"MANUFACTURER , EXPORTER , IMPORTER OF : ARCHITECTURAL GLASS , ARCHITECTURAL HARDWARE , FURNITURE HARDWARE , SILICONE SEALANTS , GLAZING TAPES",FALSE,09-03-2022 08:37,"@airtelindia @airtelnews @Airtel_Presence 
Being a corporate customer
Have ordered 2 new MNP connections a month ago but still now the connections isn't active. Have mailed to ""net"" team but no reply is being got.
Is this the way to be treated as corporate customer. #airtel",,Twitter for Android,
404,Aditya,,Proud Indian,FALSE,09-03-2022 08:16,"@airtelindia @airtelnews @Airtel_Presence could you please look into this immediately, This is some SCAM and fraudulent activity initiated by the name of Airtel Team.
Looking forward to hearing your response on the same. #Airtel https://t.co/e722SagH2I",,Twitter for Android,
405,¯\_(ツ)_/¯ being Knot-e!,127.0.0.1,"(#) USDINR Options for Breakfast
{~} #Radio #Frequency En(de)cryption
{~} Flirting with Light using #Nikon
{~} RC Pilot",FALSE,09-03-2022 07:30,"@Airtel_Presence cheating customers and not replying has become a trend with #Airtel.

Inspite of my complaints about my static IP being changed without my consent repeated DM are yielding no results.

#AirtelDown #airtel5gready #airtelpricehike 

""Stay away"" #from #Airtel",['Airtel'],Twitter for Android,
406,vishal singh,"Gurgaon, India",,FALSE,09-03-2022 07:12,"@Airtel_Presence #Airtel @airtelindia @airtelnews 
#AirtelDown #airtelthanks 
I have applied for postpaid and got a lead number, however, it's been 1 week and nither gotten any response back nor a call.
Is airtel doesn't want postpaid customers or should i move to @reliancejio","['Airtel', 'AirtelDown', 'airtelthanks']",Twitter for Android,
407,Momentum-to-earn || Trend-to- build-wealth 💸💰,India,Innovative ways to PROfits with proTECTion || “SMART” SOLUTIONS || Taxation || HRM || Payroll || Financial Planning || Accounting || Not SEBI registered,FALSE,09-03-2022 07:08,"@Airtel_Presence  I have received this message. Is this genuine?

#Airtel https://t.co/wovhnR5Fav",['Airtel'],Twitter for Android,
408,EasybuyAfrica,"Dar es Salaam, Tanzania",Bringing the world’s market to YOU! Shop from any #onlinestore around the world via #Easybuyafrica Your orders will be delivered to your doorstep in #Tanzania,FALSE,09-03-2022 06:35,Celebrate Women this month with @EasybuyAfrica #tigo #vodacom #halotel #airtel #tanzania https://t.co/Ph8AaJxjnN,"['tigo', 'vodacom', 'halotel', 'airtel', 'tanzania']",Twitter for iPhone,
409,sanjeev kumar,"Dehradun, Uttaranchal",cool,FALSE,09-03-2022 06:10,"#airtel 
Worst service in North East uttrakhand 
#jio is better then #airtel","['airtel', 'jio', 'airtel']",Twitter for Android,
410,Swetha Logachandru,Planet Earth,Lawyer.,FALSE,09-03-2022 05:52,"@ViCustomerCare I have never opted fr any such services, yet Im suddenly receiving these msgs! U r scamming us. Y r u indulging in such fraudulent activities. Google search reveals Im not d only VI customer being scammed like dis. Gonna migrate to #airtel ! #Vodafone #boycottVI https://t.co/c4AxDHV419",,Twitter for Android,
411,JS Chanan,India ,"MBA (Finance), BCom | Full time stock trader & investor Since 2004 | Tweets are purely for educational purpose and not for trade recommendation",FALSE,09-03-2022 05:28,"#Airtel 🇮🇳 on the #NSE #Block of 98,105 shares at Rs. 691.85 worth 6.79 crore rupees at 10:55 AM #blockdeal #intraday #large

#ShreeCement 🇮🇳 on the #NSE #Block of 4,657 shares at Rs. 21970.00 worth 10.23 crore rupees at 10:55 AM","['Airtel', 'NSE', 'Block', 'blockdeal']",Twitter Web App,
412,Nikhil P,India,"Believer.
Retweets≠endorsements. Views are my own. Trolls get blocked.",FALSE,09-03-2022 05:19,#Airtel not receiving SMS on time and some website SMS not receiving at all. Why the hell!!!??? @airtelindia,['Airtel'],Twitter Web App,
413,Skylar,India,Politically unstable ...,FALSE,09-03-2022 05:05,@canewsbeta Things are going to get better for #telecom on the overall. My bets are on #Airtel #Vodafone and #TataCommunications https://t.co/u4Hclf3PeR,"['telecom', 'Airtel', 'Vodafone']",Twitter for Android,
414,Varun Goel,India,A person who is happy with his life coz he knows that whatever u want in ur life u can get it but u hav faith on urself...think positive and hard work...,FALSE,09-03-2022 05:05,"@Airtel_Presence @airtelindia @DoT_India Too much network fluctuations and poor net speed .
I raised complaint many time but now going to port out my mobile number from #Airtel.",,Twitter Web App,
415,Mike123,,Would love to share interesting links with you,FALSE,09-03-2022 04:55,"Dear Sir, #Airtel, #HathawayCable and #Jio has banned #Russiatoday. If they can ban this under #US control, then they can also take action against #PMModi. Please look into this.

@PMOIndia @Anurag_Office @SrishtiBJP @MOSHomeIndia @MIB_India @PIBHomeAffairs @bjpitcell_anand","['Airtel', 'HathawayCable', 'Jio', 'Russiatoday', 'US']",Twitter Web App,
416,Surabhi Jajodia,"New Delhi, India",God's child🌟 Journalist | Byline -  @timesnow @dailypioneer @herzindagi,FALSE,09-03-2022 04:55,Dear @airtelindia @Airtel_Presence there has been construction work happening in my area because of which #airtel tower got broken. Now there is no network. Tried customer care but there is no solution. It has been 15 days. Can you pls get this solved asap? #airtelpoornetwork,['airtel'],Twitter for iPhone,
417,Mahaveer Prasad,"Rajasthan, India","INDIAN, Student, 
Lives in Rajasthan.

#IndiaWillBreakChina
#OnlyIndiaCanBreakChina

#सही_वो_जो_राष्ट्र_के_लिए_सही ।

#MissionNewDam",FALSE,09-03-2022 04:52,dear #Airtel Showing this error msg even #Twitter is not opening it's #Jio wifi with what I'm able to browse internet https://t.co/VpLFRsOlGs,"['Airtel', 'Twitter', 'Jio']",Twitter for Android,
418,Kaush,"Chennai, India","Part-time Paadagi🎤 #spaceshost

#Music🎵 | #Movies 🎬| #Intersectionality⚡#feminism | #தமிழ் 🎉 | #Anti_Caste ❌| #Animal_Rights🐾

Views are strictly personal.",FALSE,09-03-2022 04:36,"@Airtel_Presence @airtelindia day 4 of waiting for a response from your end. Why are you not showing concern for the privacy of your users? Why is a random number added to our call forwarding list without our consent? 
#airtel
#airtelblack",,Twitter for Android,
419,SomnathPaulChoudhury,,installed tweepy,FALSE,09-03-2022 04:35,#Airtel why you are sending me the dongle Bill of my connection number 9002156351 when you have no internet connection in the device for last 2 months? Just trying minting money with no service in India? https://t.co/xcsuy2kq28,['Airtel'],Twitter for Android,
420,Mahaveer Prasad,"Rajasthan, India","INDIAN, Student, 
Lives in Rajasthan.

#IndiaWillBreakChina
#OnlyIndiaCanBreakChina

#सही_वो_जो_राष्ट्र_के_लिए_सही ।

#MissionNewDam",FALSE,09-03-2022 04:30,"Dear #Airtel #BhartiAirtel some Websites are not opening in ur Network Today
All Apps except of Govt apps are opening
#Airtel4G is Not Working Properly
Mobile Number 9166345662
Plz take a look","['Airtel', 'BhartiAirtel']",Twitter for Android,
421,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,09-03-2022 04:30,213GB+ HA Tunnel Plus Free Browsing Cheat (Update 2022) https://t.co/rm9bY5LD7o #9mobile #freebrowsingcheats #airtel,"['9mobile', 'freebrowsingcheats', 'airtel']",Revive Social App,
422,NAVNEET SINGH,,Honest,FALSE,09-03-2022 04:10,"Airtel no down since morning any one help,#bhartiairtel #airtel #CustomerService","['bhartiairtel', 'airtel', 'CustomerService']",Twitter for Android,
423,Ankit jain,"Gurgaon, India",Article intern,FALSE,09-03-2022 03:40,@Airtel_Presence My service provider Airtel will not able to solve my problem from last 2 month and I am very fed up with airtel and think to change tha operator airtel is the worst network #airtel #customersatisfaction #customerfeedback @airtelindia @Airtel_Presence @airtelnews,,Twitter for Android,
424,Vishweswaran K,,Thamizhan.. Indian… engineer…         Music 💖 ARR…Crypto & stocks…,FALSE,09-03-2022 03:01,@Airtel_Presence @airtelindia @DoT_India #airtel best about airtel sim is it waiting for its network signal forever @DoT_India … https://t.co/Jix0qT2hOM,['airtel'],Twitter for iPhone,
425,Nishal,,I make questionable life choices!,FALSE,09-03-2022 02:56,"#AirtelDown #Airtel 
@Airtel_Presence
 Reply to this pl!!","['AirtelDown', 'Airtel']",Twitter Web App,
426,Philips Sunday,"Lagos, Nigeria",Journalist|| SEO Expert || Young CEO|| Tel: 07054546495.,FALSE,09-03-2022 02:34,Apply For Massive #Airtel #Recruitment 2022 (8 Positions) https://t.co/0fQnl2ZJDU,"['Airtel', 'Recruitment']",WordPress.com,
427,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,09-03-2022 02:00,GiveAway: NetworkPalava Free Data To You https://t.co/FPxQSCnKjb #giveaway #freebrowsingcheats #mtn #cheapdataplans #9mobile #glo #others #airtel,"['giveaway', 'freebrowsingcheats', 'mtn', 'cheapdataplans']",Revive Social App,
428,ashutosh,Seawoods,#techie #android developer,FALSE,09-03-2022 01:23,"@airtelindia 
@Airtel_Presence 
 I came to study abroad in USA and my mom’s  sim has stopped working outta no where,  please could you help me fix this we have family plan and i am unable to communicate with her because of sim issue. #Airtel #help @airtelnews",,Twitter Web App,
429,Vikas Mudgal,"New Delhi, India",Hustler,FALSE,09-03-2022 01:09,"Hey @airtelindia , what the big scam is going on. I am getting the same amount of recharge with completely different validity on 2 different numbers. Why is it so? What is going on with you?
@Airtel_Presence #airtel #scam #recharge #phonepe #paytm #fraud https://t.co/uKp1ijXvrm",,Twitter for Android,
430,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,08-03-2022 21:59,How To Link NIN To #Airtel (Update 2022) https://t.co/APiYa5NvFV #howto,"['Airtel', 'howto']",Revive Social App,
431,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,08-03-2022 19:29,"NEW HA Tunnel Plus Config Files Download (Unlimited 2022) – MTN, Airtel, 9mobile, #Glo &amp; More… https://t.co/drvjgYBp1C #mtn #9mobile #freebrowsingcheats #airtel",['Glo'],Revive Social App,
432,Ankit jain,"Gurgaon, India",Article intern,FALSE,08-03-2022 18:38,My service provider Airtel will not able to solve my problem from last 2 month and I am very fed up with airtel and think to change tha operator airtel is the worst network #airtel #customersatisfaction #customerfeedback @airtelindia @Airtel_Presence @airtelnews,,Twitter for Android,
433,Karan Edward Machado(RJ Kay),"Bangalore , India","Radio Host of #GoodMorningBangalore at 94.3 Radio One, Emcee, Improviser, Actor, Film maker &  general chutzpah creator.",FALSE,08-03-2022 18:34,Anyone else facing an issue with very little or zero internet(for mobile devices) for #Airtel in #Bangalore ? Very disappointed @airtelindia ! What is happening?!? @Airtel_Presence,"['Airtel', 'Bangalore']",Twitter for Android,
434,Stock Chart Analysis,"Mumbai, India","#Investor | Technical #Analyst | Derivative Hedge #Trader | #Investing + #Trader + #Mentor | #Learner | All Tweets Are Education Purposes

Follow me 👇",FALSE,08-03-2022 18:26,#Airtel Uganda is planning to go for an #IPO and list on the Uganda #stock #exchange by the end of this year.,"['Airtel', 'IPO', 'stock', 'exchange']",Twitter for Android,
435,proud_UNplanned_,"Vododara, India","from the very late 80s, with an Opinion on “self reliance” | no offence, I am a defensive player |⛰🏕🏖",FALSE,08-03-2022 18:12,Is it #Spotify or #Airtel?,"['Spotify', 'Airtel']",Twitter for iPhone,
436,Ritesh Agrawal,,,FALSE,08-03-2022 18:03,#Airtel worst service... activating n number of services without any consent....,['Airtel'],Twitter for Android,
437,Velsamy,,i m doing my level best as well i m expected others to help to trust and poor peoples...,FALSE,08-03-2022 17:46,"@airtelindia @Airtel_Presence i never seen worst service like #Airtel 
i activated international roaming services and reached GCC and after one week airtel showing no services...

What's this???

Guys go for VODAFONE... don't use airtel...",['Airtel'],Twitter for Android,
438,sanjeev kumar,"Dehradun, Uttaranchal",cool,FALSE,08-03-2022 16:07,"#Airtel 
Tera network jio se bahut jayeda ghatiya hai
I am using both network but #Airtel  is giving worst network 
I will tweet this jab tak mere pass airtel se call nahi aati","['Airtel', 'Airtel']",Twitter for Android,
439,sanjeev kumar,"Dehradun, Uttaranchal",cool,FALSE,08-03-2022 16:06,"#Airtel 
Tera network jio se bahut jayeda ghatiya hai
I am using both network but #Airtel  is giving worst network","['Airtel', 'Airtel']",Twitter for Android,
440,Holden Official,,"Am a cool guy, a music addict, ambitious and above all a patriotic Ugandan citizen.",FALSE,08-03-2022 15:49,@LuckyMbabazi @CrystalANewman @Airtel_Ug Any job opportunities from #airtel ug?,['airtel'],Twitter for Android,
441,Rajesh Kumar Mishra⏺️,,Blogger,FALSE,08-03-2022 15:36,"@Airtel_Presence I started #missed call alert facility but it didn't work... I am not getting any missed #call alert. Plz resolve the issue. I just port out from #jio and facing this issue.
#Airtel 
#AirtelDown 
@airtelindia","['missed', 'call']",Twitter for Android,
442,IndiaTechDesk,,All about India startup news!,FALSE,08-03-2022 14:35,"Airtel India forays into blockchain, acquires strategic stake in Aqiliz #Startupnews #Airtel #blockchaintechnology #newbeginnings

https://t.co/gHPTXw2gCI","['Startupnews', 'Airtel', 'blockchaintechnology']",Twitter Web App,
443,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,08-03-2022 14:29,How To Cancel Auto-Renewal On #Airtel (Update 2022) https://t.co/dRxv9EyKtj #howto,"['Airtel', 'howto']",Revive Social App,
444,Somdeep Dey,,,FALSE,08-03-2022 13:32,"@airtelindia Please improve your network services.There is very poor 4G network signal in my location since 2 yrs.Poor unexpected service by airtel.
Location:Vill-Muradanga,Vidyasagar University,721102,West Bengal,india.People loosing trust on #airtel.
#AirtelDown",,Twitter for Android,
445,rakesh khanna,"New Delhi, India","Love journeys,sunrises, sunsets,trees,skies,mountains,rivers, words,music,yoga,meditation,and matters of the spirit and the heart.",FALSE,08-03-2022 13:14,"So is it India government's policy to follow the footsteps of the West &amp; ban Russian channels like #RussiaToday  ? Or, have #TataPlay #dishtv and #Airtel decided to play Tzar and are independently deciding what Indians can and what they can't watch? @AshwiniVaishnaw @Rajeev_GoI",['RussiaToday'],Twitter Web App,
446,Dr Mohamed Khader Meeran,"Tiruchirapalli, Tamil Nadu, In",Doctor | Product of India’s first rural medical college (MGIMS) | Writer | Independent Researcher | Web Designer | Social activist | Available at https://t.co/wM8T49CCJf,FALSE,08-03-2022 12:52,"I purchased my phn number from @airtelindia. Later migrated to #docomo due to service issues.  then I ported it to #vodafone &amp; back to #airtel now.since1year,I'm finding service issues. Planning to migrate2 #jio. I don't want to encourage #jio monopoly, but ur service makes me to",['docomo'],Twitter for Android,
447,Soumen Gain,"Mumbai, Mira road East","Hiii Friends
follow me on
#YouTube, Instagram, Facebook",FALSE,08-03-2022 12:31,"Ab Har recharge per guaranteed cashback
https://t.co/ipHBVcriPw
#YouTube #jio #Airtel #vodafoneidea #BSNL #tatasky #indpe https://t.co/jrFv3GlKO1","['YouTube', 'jio', 'Airtel', 'vodafoneidea', 'BSNL', 'tatasky']",Twitter for Android,
448,Bayslope,"Gurgaon, India","We offer strategic & customized #patent solutions to everyone - #startups, #lawfirms, #corporate, individual inventors and #universities.

#innovations",FALSE,08-03-2022 12:30,"#Airtel acquires strategic stake in #blockchain tech startup #Aqilliz.

#Airtel #acquisition #blockchains #BlockchainNews  #blockchaintechnology #startup #startupbusiness #StartupSpace #startupcompany #techtwitter #techno #technews #TechTrends 
https://t.co/ZJ5NU8Gvoa","['Airtel', 'blockchain', 'Aqilliz', 'Airtel', 'acquisition', 'blockchains']",Twitter Web App,
449,Sahil Jain,In,Dream | Believe | Plan | Implement | Manage,FALSE,08-03-2022 12:19,"@airtelindia @Airtel_Presence @amazonIN  @AmazonHelp  these 2 transactions have failed while making a recharge via Airtel app, but the refund is still not processed. I have already raised the issue thrice. Please help
#Amazon #Airtel https://t.co/yooJ1DX4kS",,Twitter for Android,
450,I'm Sobless'ed,Kingdom Of Benin,"WE PRAY FOR LOVE, BECAUSE PEACE IS ALL WE NEED",FALSE,08-03-2022 12:17,"#Airtel be annoying someone Everytime 🙄🙄

in short na Ogun naim go kill una as una plenty reach 😡😡 https://t.co/wEVG0om6O0",['Airtel'],Twitter for Android,
451,sushantjain,"delhi,india",Creative director.  Design . photography. Film freak.  UI UX : a man working hard to make a better nation,FALSE,08-03-2022 12:17,"@Airtel_Presence @mperiwal14 my SET-TOP BOX IS NOT WORKING FROM 15 DAYS, U DON'T HAVE  NEW SETOP BOX TO CHANGE in Delhi capital,SO WHY YOU ARE CHARING MONEY FROM ME.. PLEASE  COMPENSATE MONEY, DON'T CHARGE FROM ME, IT'S NOT NY PROBLEM IT'S MY MISTAKE TO BE ON AIRTEL DTH,  #AIRTELDTH #Airtel",,Twitter for Android,
452,sushantjain,"delhi,india",Creative director.  Design . photography. Film freak.  UI UX : a man working hard to make a better nation,FALSE,08-03-2022 12:17,"@Airtel_Presence @Abhishekheads my SET-TOP BOX IS NOT WORKING FROM 15 DAYS, U DON'T HAVE  NEW SETOP BOX TO CHANGE in Delhi capital,SO WHY YOU ARE CHARING MONEY FROM ME.. PLEASE  COMPENSATE MONEY, DON'T CHARGE FROM ME, IT'S NOT NY PROBLEM IT'S MY MISTAKE TO BE ON AIRTEL DTH,  #AIRTELDTH #Airtel",,Twitter for Android,
453,sushantjain,"delhi,india",Creative director.  Design . photography. Film freak.  UI UX : a man working hard to make a better nation,FALSE,08-03-2022 12:17,"@Airtel_Presence my SET-TOP BOX IS NOT WORKING FROM 15 DAYS, U DON'T HAVE  NEW SETOP BOX TO CHANGE in Delhi capital,SO WHY YOU ARE CHARING MONEY FROM ME.. PLEASE  COMPENSATE MONEY, DON'T CHARGE FROM ME, IT'S NOT NY PROBLEM IT'S MY MISTAKE TO BE ON AIRTEL DTH,  #AIRTELDTH #Airtel",,Twitter for Android,
454,sushantjain,"delhi,india",Creative director.  Design . photography. Film freak.  UI UX : a man working hard to make a better nation,FALSE,08-03-2022 12:16,"@Airtel_Presence my SET-TOP BOX IS NOT WORKING FROM 15 DAYS, U DON'T HAVE  NEW SETOP BOX TO CHANGE in Delhi capital,SO WHY YOU ARE CHARING MONEY FROM ME.. PLEASE  COMPENSATE MONEY, DON'T CHARGE FROM ME, IT'S NOT NY PROBLEM IT'S MY MISTAKE TO BE ON AIRTEL DTH,  #AIRTELDTH #Airtel",,Twitter for Android,
455,sushantjain,"delhi,india",Creative director.  Design . photography. Film freak.  UI UX : a man working hard to make a better nation,FALSE,08-03-2022 12:16,"@Airtel_Presence my SET-TOP BOX IS NOT WORKING FROM 15 DAYS, U DON'T HAVE  NEW SETOP BOX TO CHANGE in Delhi capital,SO WHY YOU ARE CHARING MONEY FROM ME.. PLEASE  COMPENSATE MONEY, DON'T CHARGE FROM ME, IT'S NOT NY PROBLEM IT'S MY MISTAKE TO BE ON AIRTEL DTH,  #AIRTELDTH #Airtel",,Twitter for Android,
